17.0717242,79.2697048,2.85,218.30,15:16:32,-106,-8.5,2021-01-13T09:46:31.992915Z
17.0717579,79.2696493,2.20,218.40,15:16:44,-108,-6.5,2021-01-13T09:46:43.846Z
17.0715406,79.2694989,3.60,224.60,15:16:50,-108,-12.8,2021-01-13T09:46:50.102613Z
17.0712712,79.2692882,3.19,229.10,15:16:59,-109,-7,2021-01-13T09:46:58.96563Z
17.0710622,79.2690624,2.83,229.20,15:17:9,-108,-14,2021-01-13T09:47:07.97787Z
17.0704916,79.2690233,4.09,156.60,15:17:25,-107,-1.8,2021-01-13T09:47:25.062464Z
17.0703690,79.2688659,3.26,156.60,15:17:33,-109,-6,2021-01-13T09:47:33.347718Z
17.0704424,79.2683399,4.56,156.60,15:17:43,-109,-12,2021-01-13T09:47:43.08169Z
17.0700891,79.2679541,4.79,156.60,15:17:53,-108,-16,2021-01-13T09:47:53.121316Z
17.0694297,79.2668934,5.45,158.50,15:18:23,-107,-11.2,2021-01-13T09:48:23.125171Z
17.0692851,79.2666797,2.94,158.50,15:18:33,-108,-9,2021-01-13T09:48:33.03992Z
17.0691499,79.2666229,4.02,157.70,15:18:41,-108,-10.5,2021-01-13T09:48:41.186791Z
17.0689356,79.2662760,5.11,157.90,15:18:47,-107,-11.5,2021-01-13T09:48:47.278732Z
17.0691677,79.2661187,4.60,157.90,15:18:56,-105,-0.5,2021-01-13T09:48:56.082764Z
17.0693417,79.2662671,2.29,157.90,15:19:8,-107,-4.2,2021-01-13T09:49:08.118167Z
17.0693747,79.2665246,2.35,157.90,15:19:18,-108,-12.2,2021-01-13T09:49:18.07381Z
17.0691798,79.2666636,2.97,157.90,15:19:28,-108,-6.8,2021-01-13T09:49:28.071444Z
17.0690114,79.2663720,4.26,157.90,15:19:38,-107,-6.8,2021-01-13T09:49:38.045951Z
17.0689179,79.2661615,0.00,222.90,15:19:48,-108,-10.5,2021-01-13T09:49:48.041595Z
17.0689183,79.2661600,0.00,157.90,15:20:11,-108,-12.5,2021-01-13T09:50:10.99097Z
17.0689183,79.2661600,0.00,157.70,15:20:19,-108,-2.2,2021-01-13T09:50:19.481403Z
17.0689183,79.2661600,0.00,157.90,15:20:28,-106,-15,2021-01-13T09:50:27.783231Z
17.0688503,79.2660049,4.24,157.90,15:20:38,-108,-8.8,2021-01-13T09:50:37.808621Z
17.0688545,79.2656329,3.71,157.90,15:20:48,-108,-6,2021-01-13T09:50:48.564251Z
17.0693659,79.2653808,5.30,157.90,15:20:58,-106,-3,2021-01-13T09:50:58.033615Z
17.0696564,79.2652909,4.22,157.90,15:21:8,-108,-4.5,2021-01-13T09:51:08.177994Z
17.0698117,79.2651476,2.88,156.00,15:21:16,-106,-1.8,2021-01-13T09:51:16.43667Z
17.0697203,79.2646836,4.90,156.00,15:21:25,-107,1.5,2021-01-13T09:51:25.666132Z
17.0696494,79.2641331,6.05,156.00,15:21:38,-106,3.2,2021-01-13T09:51:38.046405Z
17.0695844,79.2637395,2.31,156.00,15:21:48,-95,6.8,2021-01-13T09:51:48.050853Z
17.0696217,79.2635467,1.35,157.00,15:21:57,-105,5,2021-01-13T09:51:57.568588Z
17.0701876,79.2632950,6.43,157.00,15:22:8,-91,6.5,2021-01-13T09:52:08.050797Z
17.0707046,79.2630566,3.51,157.00,15:22:18,-78,6.5,2021-01-13T09:52:18.084829Z
17.0706821,79.2629529,3.49,157.50,15:22:26,-76,8.5,2021-01-13T09:52:25.945551Z
17.0706676,79.2627305,1.98,157.50,15:22:34,-84,6.8,2021-01-13T09:52:34.331255Z
17.0705820,79.2624978,4.10,157.50,15:22:41,-62,7.2,2021-01-13T09:52:40.70149Z
17.0705983,79.2622430,1.89,157.50,15:22:49,-85,8.2,2021-01-13T09:52:48.914664Z
17.0706071,79.2622150,0.34,157.50,15:22:58,-72,9.5,2021-01-13T09:52:58.066218Z
